timestamp,sensor_id,sensor_type,district,edge_node,priority,reading,network_delay_ms,event_label,missing_flag,rolling_mean,rolling_std,z_score,minute_of_day,is_peak_hour,batch_bucket,pred_event,messages_sent_to_cloud,edge_compute_ms,cloud_compute_ms,estimated_latency_ms,method
2026-01-01 00:02:00,S0012,traffic,residential,edge_residential,2,35.34689977037156,63.07404001017068,0,0,36.070381172020056,3.998862085544013,-0.18092177355706468,2,0,2026-01-01 00:00:00,0,1,0.0,33.0,780391.2740400102,cloud_only_batch_etl
2026-01-01 00:03:00,S0012,traffic,residential,edge_residential,2,32.78049922343461,41.54092803404997,0,0,35.247910684873695,3.656012781939915,-0.6748911816546416,3,0,2026-01-01 00:00:00,0,1,0.0,33.0,720369.740928034,cloud_only_batch_etl
2026-01-01 00:04:00,S0012,traffic,residential,edge_residential,2,35.14412556096166,28.38459593620557,0,0,35.22715366009129,3.1665401255424057,-0.02622043922306728,4,0,2026-01-01 00:00:00,0,1,0.0,33.0,660356.5845959361,cloud_only_batch_etl
2026-01-01 00:05:00,S0012,traffic,residential,edge_residential,2,40.02255034541146,38.08625034668013,0,0,36.02638644097798,3.4429956900349685,1.160664463024184,5,0,2026-01-01 00:00:00,0,1,0.0,33.0,600366.2862503467,cloud_only_batch_etl
2026-01-01 00:06:00,S0012,traffic,residential,edge_residential,2,30.599250662469615,35.30622193564382,0,0,35.2510813297625,3.753158964082225,-1.2394437518813335,6,0,2026-01-01 00:00:00,0,1,0.0,33.0,540363.5062219356,cloud_only_batch_etl
2026-01-01 00:07:00,S0012,traffic,residential,edge_residential,2,33.546175498341086,43.03921878648517,0,0,35.037968100834824,3.526645090598297,-0.42300604148250537,7,0,2026-01-01 00:00:00,0,1,0.0,33.0,480371.2392187865,cloud_only_batch_etl
2026-01-01 00:08:00,S0012,traffic,residential,edge_residential,2,37.69408634560303,45.31324537685322,0,0,35.33309235025351,3.415619606896447,0.6912342637184188,8,0,2026-01-01 00:00:00,0,1,0.0,33.0,420373.5132453769,cloud_only_batch_etl
2026-01-01 00:09:00,S0012,traffic,residential,edge_residential,2,32.7161274506529,17.76640836831567,0,0,35.07139586029346,3.3249112460884835,-0.7083700968082269,9,0,2026-01-01 00:00:00,0,1,0.0,33.0,360345.9664083683,cloud_only_batch_etl
2026-01-01 00:10:00,S0012,traffic,residential,edge_residential,2,45.03575291248259,55.17508317073222,0,0,35.53681176556734,4.325883367342032,2.195837969832679,10,0,2026-01-01 00:00:00,1,1,0.0,33.0,300383.3750831707,cloud_only_batch_etl
2026-01-01 00:11:00,S0012,traffic,residential,edge_residential,2,27.80454197207965,60.04455742426545,0,0,35.06900097418082,4.906809601378076,-1.4804848999186855,11,0,2026-01-01 00:00:00,0,1,0.0,33.0,240388.24455742427,cloud_only_batch_etl
2026-01-01 00:12:00,S0012,traffic,residential,edge_residential,2,47.51460507403162,31.269679225847966,0,0,36.28577150454682,6.29551474032824,1.7836240957280716,12,0,2026-01-01 00:00:00,0,1,0.0,33.0,180359.46967922585,cloud_only_batch_etl
2026-01-01 00:13:00,S0012,traffic,residential,edge_residential,2,31.768321133729586,57.41845965325079,0,0,36.18455369557632,6.365877143460948,-0.6937350138225788,13,0,2026-01-01 00:00:00,0,1,0.0,33.0,120385.61845965325,cloud_only_batch_etl
2026-01-01 00:14:00,S0012,traffic,residential,edge_residential,2,39.813464532512434,55.15614803304389,0,0,36.6514875927314,6.451750466748942,0.49009589970680695,14,0,2026-01-01 00:00:00,0,1,0.0,33.0,60383.35614803304,cloud_only_batch_etl
2026-01-01 00:15:00,S0012,traffic,residential,edge_residential,2,42.98066714268538,52.605827012510396,0,0,36.94729927245879,6.687011963178023,0.9022515588722902,15,0,2026-01-01 00:15:00,0,1,0.0,33.0,900380.8058270125,cloud_only_batch_etl
2026-01-01 00:16:00,S0012,traffic,residential,edge_residential,2,37.640942683816974,59.0512139418403,0,0,37.65146847459353,6.304055470146518,-0.0016696853567858602,16,0,2026-01-01 00:15:00,0,1,0.0,33.0,840387.2512139418,cloud_only_batch_etl
2026-01-01 00:17:00,S0012,traffic,residential,edge_residential,2,28.05877418965453,27.56638257202623,0,0,37.10272834372487,6.910742316192591,-1.3086803749286147,17,0,2026-01-01 00:15:00,0,1,0.0,33.0,780355.766382572,cloud_only_batch_etl
2026-01-01 00:18:00,S0012,traffic,residential,edge_residential,2,33.36538072775603,49.60620337759997,0,0,36.669857781940166,7.004518604530613,-0.47176355278479837,18,0,2026-01-01 00:15:00,0,1,0.0,33.0,720377.8062033775,cloud_only_batch_etl
2026-01-01 00:19:00,S0012,traffic,residential,edge_residential,2,35.35304737081746,31.49518318530611,0,0,36.93354977395662,6.887800805213546,-0.22946397817992423,19,0,2026-01-01 00:15:00,0,1,0.0,33.0,660359.6951831853,cloud_only_batch_etl
2026-01-01 00:20:00,S0012,traffic,residential,edge_residential,2,37.80722856191915,66.74551621524016,0,0,36.21069733890029,6.296989244327895,0.25353877980944356,20,0,2026-01-01 00:15:00,0,1,0.0,33.0,600394.9455162152,cloud_only_batch_etl
2026-01-01 00:21:00,S0012,traffic,residential,edge_residential,2,39.86793609702582,31.909907945460315,0,0,37.417036751394896,5.627591367440915,0.4355147255886698,21,0,2026-01-01 00:15:00,0,1,0.0,33.0,540360.1099079454,cloud_only_batch_etl
2026-01-01 00:22:00,S0012,traffic,residential,edge_residential,2,72.72297959297023,29.26005144577633,1,0,39.93787420328876,12.319950219522527,2.661139220886631,22,0,2026-01-01 00:15:00,1,1,0.0,33.0,480357.4600514458,cloud_only_batch_etl
2026-01-01 00:23:00,S0012,traffic,residential,edge_residential,2,42.29157758143735,53.75539035082653,0,0,40.99019984805953,11.989601931642266,0.1085421878270296,23,0,2026-01-01 00:15:00,0,1,0.0,33.0,420381.95539035083,cloud_only_batch_etl
2026-01-01 00:24:00,S0012,traffic,residential,edge_residential,2,30.310922196799318,48.52690086030818,0,0,40.03994561448822,12.460548518240406,-0.7807860643262198,24,0,2026-01-01 00:15:00,0,1,0.0,33.0,360376.7269008603,cloud_only_batch_etl
2026-01-01 00:25:00,S0012,traffic,residential,edge_residential,2,39.91559618687459,42.33207925030538,0,0,39.73343851890714,12.417798955335304,0.014669077342414513,25,0,2026-01-01 00:15:00,0,1,0.0,33.0,300370.5320792503,cloud_only_batch_etl
2026-01-01 00:26:00,S0012,traffic,residential,edge_residential,2,26.396861544900503,43.46741285031909,0,0,38.6090304050155,13.117665733040313,-0.9309711177030762,26,0,2026-01-01 00:15:00,0,1,0.0,33.0,240371.66741285034,cloud_only_batch_etl
2026-01-01 00:27:00,S0012,traffic,residential,edge_residential,2,35.74634359297342,48.44533263281808,0,0,39.377787345347386,12.647510013151964,-0.2871271468827094,27,0,2026-01-01 00:15:00,0,1,0.0,33.0,180376.64533263282,cloud_only_batch_etl
2026-01-01 00:28:00,S0012,traffic,residential,edge_residential,2,29.722306122063173,60.08086391099731,0,0,39.0134798847781,12.890080901628224,-0.7208002116372358,28,0,2026-01-01 00:15:00,0,1,0.0,33.0,120388.280863911,cloud_only_batch_etl
2026-01-01 00:29:00,S0012,traffic,residential,edge_residential,2,26.20363223480539,34.59138130225689,0,0,38.0985383711769,13.489542953083776,-0.8817871217693967,29,0,2026-01-01 00:15:00,0,1,0.0,33.0,60362.79138130225,cloud_only_batch_etl
2026-01-01 00:30:00,S0012,traffic,residential,edge_residential,2,39.55593650900598,36.18004375742866,0,0,38.273409165885575,13.496679722256742,0.09502538953932957,30,0,2026-01-01 00:30:00,0,1,0.0,33.0,900364.3800437574,cloud_only_batch_etl
2026-01-01 00:31:00,S0012,traffic,residential,edge_residential,2,34.86215727717846,35.99871189497169,0,0,37.77283128390084,13.523771716176668,-0.21522648064328484,31,0,2026-01-01 00:30:00,0,1,0.0,33.0,840364.1987118949,cloud_only_batch_etl
2026-01-01 00:32:00,S0012,traffic,residential,edge_residential,2,39.91039999795266,41.264770486607794,0,0,34.491573324399084,5.97607645435582,0.9067530859399959,32,0,2026-01-01 00:30:00,0,1,0.0,33.0,780369.4647704866,cloud_only_batch_etl
2026-01-01 00:33:00,S0012,traffic,residential,edge_residential,2,27.174954354743942,42.1578130339388,0,0,32.97991100172975,5.688809922942069,-1.020416520361986,33,0,2026-01-01 00:30:00,0,1,0.0,33.0,720370.3578130339,cloud_only_batch_etl
2026-01-01 00:34:00,S0012,traffic,residential,edge_residential,2,28.979260005164704,28.574684927401584,0,0,32.84674478256628,5.77318898771138,-0.6699042965212956,34,0,2026-01-01 00:30:00,0,1,0.0,33.0,660356.7746849273,cloud_only_batch_etl
2026-01-01 00:35:00,S0012,traffic,residential,edge_residential,2,28.979260005164704,45.195842543333384,0,1,31.753111164395296,5.301947579373204,-0.5231757942772272,35,0,2026-01-01 00:30:00,0,1,0.0,33.0,600373.3958425433,cloud_only_batch_etl
2026-01-01 00:36:00,S0012,traffic,residential,edge_residential,2,31.713028151144805,28.803871808193982,0,0,32.28472782501972,4.960755622694661,-0.11524445107012177,36,0,2026-01-01 00:30:00,0,1,0.0,33.0,540357.0038718082,cloud_only_batch_etl
2026-01-01 00:37:00,S0012,traffic,residential,edge_residential,2,35.36366235558952,38.77630693221717,0,0,32.24645970128133,4.932480520415611,0.6319745226426173,37,0,2026-01-01 00:30:00,0,1,0.0,33.0,480366.9763069322,cloud_only_batch_etl
2026-01-01 00:38:00,S0012,traffic,residential,edge_residential,2,31.922658359426336,39.41897998804408,0,0,32.46649492501765,4.855851198744954,-0.1119961117704269,38,0,2026-01-01 00:30:00,0,1,0.0,33.0,420367.61897998804,cloud_only_batch_etl
2026-01-01 00:39:00,S0012,traffic,residential,edge_residential,2,33.32651930733016,39.48272128924009,0,0,33.178783632270125,4.328924149332923,0.03412756514923787,39,0,2026-01-01 00:30:00,0,1,0.0,33.0,360367.6827212892,cloud_only_batch_etl
2026-01-01 00:40:00,S0012,traffic,residential,edge_residential,2,29.3446610014122,57.542013783558204,0,0,32.15765608151075,3.833502335435412,-0.7337922610100065,40,0,2026-01-01 00:30:00,0,1,0.0,33.0,300385.74201378354,cloud_only_batch_etl
2026-01-01 00:41:00,S0012,traffic,residential,edge_residential,2,41.36697047797177,59.167729477707724,0,0,32.80813740159008,4.778743987235708,1.7910210942920797,41,0,2026-01-01 00:30:00,0,1,0.0,33.0,240387.36772947773,cloud_only_batch_etl
2026-01-01 00:42:00,S0012,traffic,residential,edge_residential,2,33.427842439772434,53.312007600036495,0,0,32.15988164577205,4.0996895811623375,0.30928207114618156,42,0,2026-01-01 00:30:00,0,1,0.0,33.0,180381.51200760005,cloud_only_batch_etl
2026-01-01 00:43:00,S0012,traffic,residential,edge_residential,2,29.15419691439765,58.605303200234886,0,0,32.35780590173743,3.8738438053409334,-0.8269843394146582,43,0,2026-01-01 00:30:00,0,1,0.0,33.0,120386.80530320024,cloud_only_batch_etl
2026-01-01 00:44:00,S0012,traffic,residential,edge_residential,2,38.38059307648119,39.02560647899599,0,0,33.29793920886908,4.097165403311453,1.2405290308697627,44,0,2026-01-01 00:30:00,0,1,0.0,33.0,60367.22560647899,cloud_only_batch_etl
2026-01-01 00:45:00,S0012,traffic,residential,edge_residential,2,37.407676436877935,56.77152212039634,0,0,34.1407808520404,3.975145123038709,0.8218303135836001,45,0,2026-01-01 00:45:00,0,1,0.0,33.0,900384.9715221203,cloud_only_batch_etl
2026-01-01 00:46:00,S0012,traffic,residential,edge_residential,2,36.084130602295446,41.47055346987364,0,0,34.577891097155465,3.9184461227809066,0.38439704759139587,46,0,2026-01-01 00:45:00,0,1,0.0,33.0,840369.6705534698,cloud_only_batch_etl
2026-01-01 00:47:00,S0012,traffic,residential,edge_residential,2,36.116812783051124,44.40718931892407,0,0,34.65320613990163,3.9423921119928464,0.37124827524103904,47,0,2026-01-01 00:45:00,0,1,0.0,33.0,780372.6071893189,cloud_only_batch_etl
2026-01-01 00:48:00,S0012,traffic,residential,edge_residential,2,33.05417507857808,44.8767726060546,0,0,34.7663578118168,3.8709039459275547,-0.4423210482189825,48,0,2026-01-01 00:45:00,0,1,0.0,33.0,720373.076772606,cloud_only_batch_etl
2026-01-01 00:49:00,S0012,traffic,residential,edge_residential,2,34.360125431312575,28.01551949374612,0,0,34.86971842421504,3.841876449708049,-0.13264165751595927,49,0,2026-01-01 00:45:00,0,1,0.0,33.0,660356.2155194937,cloud_only_batch_etl
2026-01-01 00:50:00,S0012,traffic,residential,edge_residential,2,24.03274999324597,35.625807485099614,0,0,34.338527323398424,4.909538530996756,-2.0991331804309,50,0,2026-01-01 00:45:00,0,1,0.0,33.0,600363.825807485,cloud_only_batch_etl
2026-01-01 00:51:00,S0012,traffic,residential,edge_residential,2,27.28707334357492,40.34877312814985,0,0,32.93053760995873,4.683680378684379,-1.2049206190812731,51,0,2026-01-01 00:45:00,0,1,0.0,33.0,540368.5487731281,cloud_only_batch_etl
2026-01-01 00:52:00,S0012,traffic,residential,edge_residential,2,28.908837944861418,45.844225036963735,0,0,32.47863716046763,4.8455749910733905,-0.7367130805878517,52,0,2026-01-01 00:45:00,0,1,0.0,33.0,480374.044225037,cloud_only_batch_etl
2026-01-01 00:53:00,S0012,traffic,residential,edge_residential,2,36.43039138363634,40.68937691985402,0,0,33.206256607391495,4.837199957301587,0.6665290122747797,53,0,2026-01-01 00:45:00,0,1,0.0,33.0,420368.8893769199,cloud_only_batch_etl
2026-01-01 00:54:00,S0012,traffic,residential,edge_residential,2,41.07006157053494,33.08268874512454,0,0,33.475203456796876,5.21673458280841,1.455864111412256,54,0,2026-01-01 00:45:00,0,1,0.0,33.0,360361.2826887451,cloud_only_batch_etl
2026-01-01 00:55:00,S0012,traffic,residential,edge_residential,2,34.194179381704345,29.877509533869173,0,0,33.15385375127951,5.0436847605737105,0.20626297509591404,55,0,2026-01-01 00:45:00,0,1,0.0,33.0,300358.0775095339,cloud_only_batch_etl
2026-01-01 00:56:00,S0012,traffic,residential,edge_residential,2,33.68439215650355,42.11367529089673,0,0,32.91387990670033,4.944894985868291,0.1558197082416328,56,0,2026-01-01 00:45:00,0,1,0.0,33.0,240370.3136752909,cloud_only_batch_etl
2026-01-01 00:57:00,S0012,traffic,residential,edge_residential,2,40.6042452829302,29.616174335502684,0,0,33.36262315668824,5.446070075005126,1.329696587963672,57,0,2026-01-01 00:45:00,0,1,0.0,33.0,180357.81617433552,cloud_only_batch_etl
2026-01-01 00:58:00,S0012,traffic,residential,edge_residential,2,33.205254901448114,29.6623964595057,0,0,33.377731138975236,5.4453288381100515,-0.03167415797662381,58,0,2026-01-01 00:45:00,0,1,0.0,33.0,120357.8623964595,cloud_only_batch_etl
2026-01-01 00:59:00,S0012,traffic,residential,edge_residential,2,38.264229304897114,40.92783467135477,0,0,33.76814152633369,5.659338580029996,0.7944544968513076,59,0,2026-01-01 00:45:00,0,1,0.0,33.0,60369.12783467135,cloud_only_batch_etl
2026-01-01 01:00:00,S0012,traffic,residential,edge_residential,2,37.15235952111452,43.87677330846114,0,0,35.08010247912055,4.56697914001574,0.4537477673346811,60,0,2026-01-01 01:00:00,0,1,0.0,33.0,900372.0767733085,cloud_only_batch_etl
2026-01-01 01:01:00,S0012,traffic,residential,edge_residential,2,28.422812255160117,33.307722208174354,0,0,35.19367637027907,4.36112760544917,-1.5525486009880225,61,0,2026-01-01 01:00:00,0,1,0.0,33.0,840361.5077222082,cloud_only_batch_etl
2026-01-01 01:02:00,S0012,traffic,residential,edge_residential,2,36.5751710931897,23.32894331436281,0,0,35.960309685111895,3.766916999952855,0.16322665056300742,62,0,2026-01-01 01:00:00,0,1,0.0,33.0,780351.5289433143,cloud_only_batch_etl
2026-01-01 01:03:00,S0012,traffic,residential,edge_residential,2,36.029665104703554,45.01333223696946,0,0,35.920237057218614,3.7634905248641597,0.02907620404137606,63,0,2026-01-01 01:00:00,0,1,0.0,33.0,720373.213332237,cloud_only_batch_etl
2026-01-01 01:04:00,S0012,traffic,residential,edge_residential,2,29.308577770904627,50.58453773939883,0,0,34.74408867725558,3.812768668276723,-1.4256069417399848,64,0,2026-01-01 01:00:00,0,1,0.0,33.0,660378.7845377394,cloud_only_batch_etl
2026-01-01 01:05:00,S0012,traffic,residential,edge_residential,2,29.872202838561545,37.72327985825872,0,0,34.31189102294131,4.115010024668775,-1.0789006779725756,65,0,2026-01-01 01:00:00,0,1,0.0,33.0,600365.9232798582,cloud_only_batch_etl
2026-01-01 01:06:00,S0012,traffic,residential,edge_residential,2,28.686092642649818,38.06511386056031,0,0,33.81206107155593,4.486489846855184,-1.1425340213274193,66,0,2026-01-01 01:00:00,0,1,0.0,33.0,540366.2651138605,cloud_only_batch_etl
2026-01-01 01:07:00,S0012,traffic,residential,edge_residential,2,41.825869500799286,17.623654523398812,0,0,33.934223493342834,4.703372819581629,1.6778691871356342,67,0,2026-01-01 01:00:00,0,1,0.0,33.0,480345.8236545234,cloud_only_batch_etl
2026-01-01 01:08:00,S0012,traffic,residential,edge_residential,2,45.50175739975189,51.47284865181587,0,0,35.16387374317322,5.937184995327581,1.7412093312748378,68,0,2026-01-01 01:00:00,0,1,0.0,33.0,420379.6728486518,cloud_only_batch_etl
2026-01-01 01:09:00,S0012,traffic,residential,edge_residential,2,38.52482458935111,30.51148432956625,0,0,35.189933271618614,5.952856326632621,0.5602169067302275,69,0,2026-01-01 01:00:00,0,1,0.0,33.0,360358.7114843296,cloud_only_batch_etl
2026-01-01 01:10:00,S0012,traffic,residential,edge_residential,2,42.807420083926054,49.55271243246488,0,0,35.755439327899765,6.410975862307721,1.099985370012368,70,0,2026-01-01 01:00:00,0,1,0.0,33.0,300377.75271243247,cloud_only_batch_etl
2026-01-01 01:11:00,S0012,traffic,residential,edge_residential,2,66.7929126328591,35.818591330730534,1,0,39.592449365669665,11.216240074268025,2.4250961696599003,71,0,2026-01-01 01:00:00,1,1,0.0,33.0,240364.01859133074,cloud_only_batch_etl
2026-01-01 01:12:00,S0012,traffic,residential,edge_residential,2,42.00689296472954,40.51277629504566,0,0,40.13562155282365,11.185365349931471,0.16729639006569974,72,0,2026-01-01 01:00:00,0,1,0.0,33.0,180368.71277629505,cloud_only_batch_etl
2026-01-01 01:13:00,S0012,traffic,residential,edge_residential,2,44.81893000487082,40.033292043966775,0,0,41.01454804284038,11.172192483809736,0.3405223842160976,73,0,2026-01-01 01:00:00,0,1,0.0,33.0,120368.23329204397,cloud_only_batch_etl
2026-01-01 01:14:00,S0012,traffic,residential,edge_residential,2,43.046363180112124,23.13064318607842,0,0,42.38832658376113,10.390095828920233,0.06333305715875424,74,0,2026-01-01 01:00:00,0,1,0.0,33.0,60351.33064318608,cloud_only_batch_etl
2026-01-01 01:15:00,S0012,traffic,residential,edge_residential,2,30.342992988922624,70.8743834432585,0,0,42.43540559879723,10.327962934978133,-1.1708418702858503,75,0,2026-01-01 01:15:00,0,1,0.0,33.0,900399.0743834432,cloud_only_batch_etl
2026-01-01 01:16:00,S0012,traffic,residential,edge_residential,2,40.412592390783274,25.589572301565774,0,0,43.608055573610585,9.197212454208751,-0.3474381886140775,76,0,2026-01-01 01:15:00,0,1,0.0,33.0,840353.7895723016,cloud_only_batch_etl
2026-01-01 01:17:00,S0012,traffic,residential,edge_residential,2,34.44798207865571,43.15581528371093,0,0,42.87026683139622,9.64126483924492,-0.8735662819769444,77,0,2026-01-01 01:15:00,0,1,0.0,33.0,780371.3558152837,cloud_only_batch_etl
2026-01-01 01:18:00,S0012,traffic,residential,edge_residential,2,40.36747148643309,33.47059526334595,0,0,42.35683824006435,9.622248767238457,-0.20674653035972884,78,0,2026-01-01 01:15:00,0,1,0.0,33.0,720361.6705952632,cloud_only_batch_etl
2026-01-01 01:19:00,S0012,traffic,residential,edge_residential,2,31.826367429654397,39.51872149460362,0,0,41.68699252409467,10.137984656644386,-0.9726414524938363,79,0,2026-01-01 01:15:00,0,1,0.0,33.0,660367.7187214945,cloud_only_batch_etl
2026-01-01 01:20:00,S0012,traffic,residential,edge_residential,2,35.08401621654461,56.455392311386085,0,0,40.914652137356526,10.335416121045922,-0.5641413261337117,80,0,2026-01-01 01:15:00,0,1,0.0,33.0,600384.6553923114,cloud_only_batch_etl
2026-01-01 01:21:00,S0012,traffic,residential,edge_residential,2,32.18145111312055,22.443485722183045,0,0,37.45350598538268,5.251206682066097,-1.0039699801375643,81,0,2026-01-01 01:15:00,0,1,0.0,33.0,540350.6434857221,cloud_only_batch_etl
2026-01-01 01:22:00,S0012,traffic,residential,edge_residential,2,37.38823636185139,40.507695045393106,0,0,36.991640325094856,5.003490701705944,0.0792638542043179,82,0,2026-01-01 01:15:00,0,1,0.0,33.0,480368.7076950454,cloud_only_batch_etl
2026-01-01 01:23:00,S0012,traffic,residential,edge_residential,2,34.516597224271145,47.172071631309734,0,0,35.96140704703489,4.210566620171311,-0.3431389667849488,83,0,2026-01-01 01:15:00,0,1,0.0,33.0,420375.3720716313,cloud_only_batch_etl
2026-01-01 01:24:00,S0012,traffic,residential,edge_residential,2,40.558994183457045,43.266571132902214,0,0,35.71267014736939,3.798864523087007,1.2757292951369,84,0,2026-01-01 01:15:00,0,1,0.0,33.0,360371.4665711329,cloud_only_batch_etl
2026-01-01 01:25:00,S0012,traffic,residential,edge_residential,2,39.12379334731528,46.16755480653293,0,0,36.59075018320865,3.415234304452623,0.7416892068327378,85,0,2026-01-01 01:15:00,0,1,0.0,33.0,300374.3675548065,cloud_only_batch_etl
2026-01-01 01:26:00,S0012,traffic,residential,edge_residential,2,37.09251156387999,34.12509163160942,0,0,36.25874210051832,3.1537882184694013,0.2643707000071218,86,0,2026-01-01 01:15:00,0,1,0.0,33.0,240362.32509163162,cloud_only_batch_etl
2026-01-01 01:27:00,S0012,traffic,residential,edge_residential,2,34.84025756616179,24.78288085063224,0,0,36.29796964926893,3.1311211988010252,-0.4655557945535723,87,0,2026-01-01 01:15:00,0,1,0.0,33.0,180352.98288085064,cloud_only_batch_etl
2026-01-01 01:28:00,S0012,traffic,residential,edge_residential,2,33.52311653271289,28.232068168166542,0,0,35.61353415389691,2.880773908301538,-0.7256442060641578,88,0,2026-01-01 01:15:00,0,1,0.0,33.0,120356.43206816816,cloud_only_batch_etl
2026-01-01 01:29:00,S0012,traffic,residential,edge_residential,2,35.05038604872097,37.70382380782747,0,0,35.93593601580357,2.573903200767757,-0.3440493110887538,89,0,2026-01-01 01:15:00,0,1,0.0,33.0,60365.90382380782,cloud_only_batch_etl
2026-01-01 01:30:00,S0012,traffic,residential,edge_residential,2,38.763518554305804,49.79317816724941,0,0,36.30388624957969,2.698567132235106,0.9114582935094945,90,0,2026-01-01 01:30:00,0,1,0.0,33.0,900377.9931781671,cloud_only_batch_etl
2026-01-01 01:31:00,S0012,traffic,residential,edge_residential,2,35.67383072712689,42.84673480355822,0,0,36.65312421098032,2.3027328709562984,-0.4252742777639098,91,0,2026-01-01 01:30:00,0,1,0.0,33.0,840371.0467348035,cloud_only_batch_etl
2026-01-01 01:32:00,S0012,traffic,residential,edge_residential,2,36.47684922792958,58.8409380956122,0,0,36.56198549758814,2.288396537591509,-0.037203444008319736,92,0,2026-01-01 01:30:00,0,1,0.0,33.0,780387.0409380955,cloud_only_batch_etl
2026-01-01 01:33:00,S0012,traffic,residential,edge_residential,2,34.84352998645517,43.05733786202175,0,0,36.594678773806535,2.258062494740148,-0.7755090994697145,93,0,2026-01-01 01:30:00,0,1,0.0,33.0,720371.2573378619,cloud_only_batch_etl
2026-01-01 01:34:00,S0012,traffic,residential,edge_residential,2,34.65485093673031,44.032696940423094,0,0,36.00426444913386,1.8394099504969912,-0.7336117641568636,94,0,2026-01-01 01:30:00,0,1,0.0,33.0,660372.2326969404,cloud_only_batch_etl
2026-01-01 01:35:00,S0012,traffic,residential,edge_residential,2,31.72171043772154,44.10317436302272,0,0,35.26405615817449,1.9316252761717954,-1.8338670187658497,95,0,2026-01-01 01:30:00,0,1,0.0,33.0,600372.303174363,cloud_only_batch_etl
2026-01-01 01:36:00,S0012,traffic,residential,edge_residential,2,25.684691166751072,23.820924235081172,0,0,34.1232741184616,3.479906347955251,-2.424944720631408,96,0,2026-01-01 01:30:00,0,1,0.0,33.0,540352.020924235,cloud_only_batch_etl
2026-01-01 01:37:00,S0012,traffic,residential,edge_residential,2,37.88535216439939,48.05044348883701,0,0,34.427783578285364,3.6772519866981943,0.9402585567599415,97,0,2026-01-01 01:30:00,0,1,0.0,33.0,480376.2504434888,cloud_only_batch_etl
2026-01-01 01:38:00,S0012,traffic,residential,edge_residential,2,37.82324061044746,30.34021016028141,0,0,34.85779598605882,3.8087798986698664,0.7785810481837541,98,0,2026-01-01 01:30:00,0,1,0.0,33.0,420358.5402101603,cloud_only_batch_etl
2026-01-01 01:39:00,S0012,traffic,residential,edge_residential,2,30.203377139444907,38.01460571979658,0,0,34.373095095131205,4.080283394017079,-1.0219184627915534,99,0,2026-01-01 01:30:00,0,1,0.0,33.0,360366.2146057198,cloud_only_batch_etl
2026-01-01 01:40:00,S0012,traffic,residential,edge_residential,2,44.55825794369296,66.60825230362646,0,0,34.952569034069924,5.065594588563817,1.8962605169881732,100,0,2026-01-01 01:30:00,0,1,0.0,33.0,300394.8082523036,cloud_only_batch_etl
2026-01-01 01:41:00,S0012,traffic,residential,edge_residential,2,29.223677246734802,29.021204477753052,0,0,34.307553686030715,5.36533908538301,-0.9475403904304411,101,0,2026-01-01 01:30:00,0,1,0.0,33.0,240357.22120447777,cloud_only_batch_etl
2026-01-01 01:42:00,S0012,traffic,residential,edge_residential,2,40.0079332032167,43.24419154298387,0,0,34.66066208355944,5.633465477720767,0.9491972910116093,102,0,2026-01-01 01:30:00,0,1,0.0,33.0,180371.444191543,cloud_only_batch_etl
2026-01-01 01:43:00,S0012,traffic,residential,edge_residential,2,36.29893019754769,45.06557775666546,0,0,34.806202104668685,5.657463726637791,0.2638510649214649,103,0,2026-01-01 01:30:00,0,1,0.0,33.0,120373.26557775667,cloud_only_batch_etl
2026-01-01 01:44:00,S0012,traffic,residential,edge_residential,2,36.61237201649176,43.35549283850517,0,0,35.00195421264483,5.6854416036885,0.28325284698189557,104,0,2026-01-01 01:30:00,0,1,0.0,33.0,60371.5554928385,cloud_only_batch_etl
2026-01-01 01:45:00,S0012,traffic,residential,edge_residential,2,40.71115421514103,42.038835772732924,0,0,35.90089859038678,5.818286990777042,0.8267475986715175,105,0,2026-01-01 01:45:00,0,1,0.0,33.0,900370.2388357727,cloud_only_batch_etl
2026-01-01 01:46:00,S0012,traffic,residential,edge_residential,2,39.636361494942626,36.13922468556971,0,0,37.29606562320593,4.652240201801422,0.5030469767626178,106,0,2026-01-01 01:45:00,0,1,0.0,33.0,840364.3392246856,cloud_only_batch_etl
2026-01-01 01:47:00,S0012,traffic,residential,edge_residential,2,35.167599887591855,62.91833770398856,0,0,37.02429039552518,4.693192943846776,-0.3956134202311457,107,0,2026-01-01 01:45:00,0,1,0.0,33.0,780391.118337704,cloud_only_batch_etl
2026-01-01 01:48:00,S0012,traffic,residential,edge_residential,2,29.7729778066224,20.934712379038867,0,0,36.21926411514268,5.203600033401557,-1.2388125582922307,108,0,2026-01-01 01:45:00,0,1,0.0,33.0,720349.134712379,cloud_only_batch_etl
2026-01-01 01:49:00,S0012,traffic,residential,edge_residential,2,28.96882621365129,31.225569468563954,0,0,36.095809022563316,5.37403864093875,-1.3261872418319316,109,0,2026-01-01 01:45:00,0,1,0.0,33.0,660359.4255694685,cloud_only_batch_etl
2026-01-01 01:50:00,S0012,traffic,residential,edge_residential,2,35.99783658139601,57.580242683700966,0,0,35.23976688633361,4.484431058862543,0.16904474972794595,110,0,2026-01-01 01:45:00,0,1,0.0,33.0,600385.7802426836,cloud_only_batch_etl
